Frame,T1Left,T2Left,T3Left,T4Left,T5Left,T6Left,T7Left,T8Left
15067,15.81710062,24.73565071,9.241357476,30.52333927,40.28471234,8.682889842,21.00067199,14.00783781
15068,15.92774284,24.75257013,9.276582129,30.71670191,40.2056991,8.139287438,21.11229708,13.61525732
15069,15.79180142,24.74933922,8.853137749,30.60747098,40.16890579,7.975037053,21.61716059,13.29702282
15070,15.8646132,24.73666493,8.24741414,30.46574995,40.2425367,7.523407739,22.12453624,13.7098248
15071,15.8871319,24.92157298,7.770290085,30.34228627,40.04234958,7.162748076,22.57244621,13.4139581
15072,16.15956633,25.36064352,7.271595148,30.13955169,39.9951357,6.859028503,23.13233858,12.264
15073,16.41182208,26.73048417,7.135771297,29.9656518,40.06924247,6.407780271,23.35743822,11.77665487
15074,16.88286232,27.13094528,7.19442006,30.39278441,40.02260881,6.180583791,23.41342521,10.73171002
15075,17.04204307,27.16761955,7.203350332,30.54716589,40.05984963,6.27299992,23.41342521,10.54005693
15076,17.49218065,27.14019071,7.691799269,30.632819,40.13891558,6.217008927,23.41342521,9.552391952
15077,18.04903543,26.86062635,7.715003564,30.39732409,40.14352491,5.656277221,23.41342521,8.190753811
15078,18.44857935,26.04764619,7.813756075,30.07080072,40.14352491,4.595072143,23.41342521,7
15079,18.68160336,25.39524365,8.14025061,29.64479421,40.1807317,3.92,23.41342521,6.715565203
15080,18.6224209,25.23469611,7.695467757,29.20199993,40.25979394,3.4274562,23.41342521,6.502031682
15081,18.61930525,24.82922794,8.081481052,28.75980306,40.18541427,3.05700507,23.47208453,7.16996848
15082,18.56043103,23.79070877,8.465081216,28.38758151,40.26446731,3.215980099,23.35871366,8.771108938
15083,18.68160336,22.89002997,9.107879665,27.69730788,40.25979394,3.260046625,23.41610386,10.09554357
15084,18.52102114,21.70099353,9.670990849,27.09670976,40.18541427,3.193964308,23.41610386,10.73346319
15085,18.24955715,20.33787088,9.85234023,26.30480412,40.15321058,3.271569654,23.41610386,10.49353935
15086,18.15108504,18.89118313,10.74412211,25.75202485,40.15321058,3.738183516,23.52959804,11.50946463
15087,17.99857772,18.74453094,11.18318738,25.4263435,40.11120941,3.70785976,24.14385951,11.70520568
15088,17.93268301,17.42176111,11.84304015,25.12397421,40.06924247,3.723052511,24.47610034,12.91756262
15089,17.70468141,15.85976948,12.6347964,25.21797581,40.15321058,4.063377905,24.69758725,14.11422205
15090,17.51538204,14.45982462,13.27400829,25.36311653,40.11120941,4.052558698,24.75605397,14.50140517
15091,17.33333436,13.76837187,13.53776111,24.66677636,40.06924247,4.396980782,24.92308296,15.83800391
15092,16.99468529,12.25466311,13.69174233,24.08416708,40.06924247,4.942297441,24.86557653,15.97257049
15093,16.87691725,10.49488409,13.95838615,23.61912445,39.95312533,5.515360369,24.92100672,16.39834528
15094,16.4826561,8.692996721,14.23160427,23.43457821,39.95312533,6.331963361,24.92056629,16.88286232
15095,16.43244595,8.964373932,14.49578146,23.36938442,39.9901956,6.869764479,24.97656502,16.60784778
15096,16.38303903,9.800159999,14.48712532,23.26690491,40.06924247,7.735300899,24.92025168,17.06383497
15097,16.21197582,10.75914346,14.41649278,23.22184351,40.10636179,8.057969968,24.92006292,16.8941893
15098,16.09111059,11.76053332,14.51480678,22.91433508,39.98541174,8.643795463,24.808,16.86055752
15099,15.9718833,12.71212335,14.61610728,22.72813657,39.95814851,9.242884398,24.808,17.25354456
15100,15.96353645,13.69712379,14.84264127,22.56181553,39.95814851,10.1551642,24.864,17.54552479
15101,16.01756636,14.87914836,14.73321581,21.59771247,39.9951357,10.71108883,24.75206335,17.11090974
15102,15.90439436,15.0472323,15.06566534,21.99139323,40.03216707,11.48314103,24.752,16.73060334
15103,16.0160979,14.88093976,15.68639869,21.34738804,39.95312533,11.88480442,24.752,16.43778866
15104,16.07443884,15.35360283,15.85433089,21.23692482,39.83706335,12.59302918,24.752,16.1219711
15105,15.96982154,15.81154818,15.85789091,21.02119464,39.95312533,12.83915262,24.752,15.55570738
15106,15.74805232,16.86948298,16.08175314,21.5690163,39.95312533,13.29985263,24.75206335,15.06857923
15107,15.52422623,18.4331892,16.40838225,22.47840279,39.94825854,13.81736878,24.75206335,14.48788294
15108,15.3027621,19.1795708,16.63209428,23.14501069,39.91114932,13.96209268,24.75206335,13.88438663
15109,15.25514418,19.60647893,17.19938604,23.47629272,39.83210364,14.58464069,24.75206335,13.15761681
15110,15.1884967,19.81838339,17.3831072,24.2730125,39.83210364,15.046086,24.75206335,12.16953573
15111,15.07242887,19.68182918,17.40771507,24.45815627,39.87408422,15.43823617,24.80806321,11.424
15112,15.06909951,19.57101857,17.59309319,24.82038517,39.75802812,16.16160388,24.80806321,10.70318084
15113,14.89978899,19.49990441,17.69289846,24.78042711,39.83706335,17.22343706,24.80806321,10.39867376
15114,14.78569687,19.35786435,17.6251493,24.32470086,39.87911734,18.5164489,24.80806321,10.2559532
15115,14.5609692,19.66748382,17.20521967,23.43799036,40.07925907,19.85687669,24.75206335,10.67369402
15116,14.50443243,20.13836617,16.98287137,22.71364418,40.00548442,21.09305251,24.75206335,11.21902384
15117,14.33774989,19.50505001,16.95098817,22.28722612,40.01089292,21.4052629,24.80825282,11.5707438
15118,14.22796795,19.50609505,17.01266728,21.44536798,40.10116168,21.31099847,24.80806321,12.00870351
15119,14.17342189,18.60768013,16.93877351,20.48413864,40.10116168,21.91518341,24.75206335,12.4371701
15120,14.00548692,18.13198368,17.04204307,19.57294132,40.1377827,22.31654454,24.752,11.50292345
15121,14.00179189,18.39273944,16.74634097,18.72285277,39.92501532,22.38389421,24.75206335,12.48749775
15122,13.94579908,18.97507755,16.91533742,18.65211967,39.76520529,23.0394236,24.80806321,12.78481349
15123,13.5524628,19.44942159,16.9420131,18.38984067,39.78700491,23.66488707,25.03206264,12.83585478
15124,13.66583594,19.90648377,16.91876686,18.55257265,39.69369119,24.83680495,25.4255418,13.50296915
15125,13.94444979,20.91170773,17.24018005,19.35575821,39.66559497,25.81988691,26.04024086,14.47575628
15126,14.11910932,21.61933653,17.67915654,19.68182918,39.76003944,26.798794,26.71675429,16.02157945
15127,14.14407466,22.40069999,17.3047249,19.11700897,39.76520529,27.53042244,27.2438705,16.43406803
15128,14.1656757,22.71198732,16.81212896,19.21787501,39.81635443,27.98487592,27.61390606,17.26853323
15129,13.97623583,23.61792946,17.01681427,20.05433419,40.19540193,28.15914771,27.82439333,18.07074099
15130,13.73290821,24.0920435,16.49834513,21.05607447,40.1618398,28.03542559,27.77351602,17.8365934
15131,13.80385801,25.09531143,16.65046786,21.91668588,40.1744484,28.10625439,28.66609314,17.69493668
15132,13.79601798,25.89047825,17.53694341,22.27258764,40.4594865,28.7872683,29.48951705,18.20697712
15133,13.79601798,27.67924276,17.92,21.94435581,40.58087826,29.40005333,29.86396571,18.58364873
15134,13.85148425,28.76950608,17.97913991,21.75064799,40.42889739,30.39825258,30.54716589,18.83307559
15135,13.89939855,29.77036056,18.14711084,21.99310437,40.42292419,31.09735011,31.10224069,19.44555147
15136,14.08898123,31.42443381,17.86435109,22.18617948,40.50786235,31.9465153,31.71993443,19.90278131
15137,14.24746097,32.52481736,17.86540433,22.40174993,40.4594865,32.85119614,32.5637472,20.0983056
15138,14.75437942,34.08666226,17.92078748,22.22748569,40.50190079,32.6322432,33.08557535,20.18440745
15139,17.54525668,35.74734899,18.0390421,21.90888623,40.53846924,32.49780891,33.73878006,20.55322067
15140,18.99448678,37.26756874,18.09502031,22.92719608,40.49609324,32.25838186,33.84443753,20.80556387
15141,19.97748493,36.79204262,18.08878017,23.56029881,40.4594865,32.17783585,34.02316858,21.55585415
15142,20.72340513,36.29754813,17.36225792,24.99137643,40.49609324,31.88151364,34.35886378,22.83536906
15143,22.41301622,35.18551793,16.85748831,25.23158909,40.37475726,31.83859796,34.2292413,23.59787109
15144,23.01245715,34.26110938,16.63350835,24.57557942,40.41144076,31.78220785,34.39056615,24.20631984
15145,23.50105904,34.04965785,16.5294888,23.76228541,40.29576494,31.85607634,34.88961794,23.98055746
15146,24.08,33.26154873,15.81144902,24.46129743,40.24791334,31.1887826,35.11240191,24.27850275
15147,24.69041207,33.06281924,15.48883469,25.25003921,40.33244252,30.67333226,35.05640255,24.50331178
15148,26.00143381,33.08875048,14.98593901,25.85296269,40.29016118,31.01434507,34.88840449,23.41958565
15149,26.68939085,32.92176131,14.92639005,26.26017883,40.25344507,31.53998351,34.77888555,22.64955982
15150,27.25221459,32.95503652,14.85784587,26.00716209,40.21115865,32.0926419,34.79227317,21.81478544
15151,27.91340209,32.84584991,14.95713769,26.23813652,40.32692163,32.81934454,34.66033583,20.97250467
15152,28.68468469,32.48308951,15.40366502,26.29615942,40.36916447,32.98590147,34.33037512,20.90068248
15153,29.66483386,32.18499824,15.51695228,26.63322557,40.28471234,33.48678259,34.1131482,19.9393031
15154,29.7828407,32.82689239,15.96628648,26.37148157,40.27941847,34.04104534,34.45984469,19.68151051
15155,30.25949002,32.74946839,16.32061371,25.84228597,40.27941847,34.67607544,34.81043062,19.04823351
15156,30.95706136,32.62916781,16.98979458,25.3946262,40.60617884,35.23659552,35.07880408,18.31893447
15157,31.44732841,32.19513007,17.58168138,25.20553717,40.56395089,34.83744652,34.69560433,16.96809241
15158,31.99291322,31.75397525,17.89732315,24.30458064,40.56943953,35.11204466,34.30821616,15.78137231
15159,32.22336544,32.72748472,17.65998867,24.08390666,40.5271733,35.34731356,33.83795077,15.81749715
15160,32.45179465,33.3392415,17.64577683,23.95491231,40.60617884,35.31877869,34.03349033,15.73839128
15161,32.78990088,34.08542023,18.07863535,23.95491231,40.48494041,35.18409186,34.69384176,15.2465078
15162,32.92195183,34.73088217,18.0112054,23.62463392,40.56943953,34.7402715,35.29355295,14.32385423
15163,33.17455314,35.90032423,17.38500135,22.94346722,40.5271733,34.37962187,35.68325097,13.96781901
15164,33.36627375,36.21576762,16.86892528,22.2694898,40.44816851,34.11176923,35.9505171,13.87681808
15165,33.23046795,36.7483333,16.3309865,22.31872254,40.5271733,33.41323426,36.10310923,13.21706775
15166,33.81333607,38.2858612,15.51563856,22.15088477,40.61173899,33.19454027,35.70785012,12.40978195
15167,33.97026653,38.73018461,15.09311684,22.41574447,40.6174528,33.27172974,35.37786427,11.78929684
15168,33.8472172,38.76316602,14.98133452,22.96826193,40.49609324,32.31437773,34.69131073,10.34682405
15169,34.07046627,39.13097924,14.53035443,23.63365871,40.54434806,31.28280499,34.38390879,9.489315255
15170,34.44455254,38.21219407,14.27725464,24.02406527,40.53274429,30.53581975,34.3484572,8.099117977
15171,34.53620384,37.47609371,14.68577979,24.3692672,40.45375038,29.63717665,34.4130366,7.366714329
15172,38.16838566,36.6698673,14.18436999,24.55892115,40.2056991,28.53869009,34.46057272,6.272249995
15173,38.31910229,36.43711339,13.71828561,24.52582639,40.1744484,27.12672601,34.56270823,5.359641779
15174,38.15836055,37.10687785,13.35784893,24.40347385,40.0039558,25.96281033,34.73535144,5.159603086
15175,38.13604112,38.01414305,12.9645745,24.47763779,39.89527411,24.82922794,34.82182488,5.084602639
15176,37.88357576,38.15014128,12.7327056,24.35452812,39.66523919,23.5313306,34.80029425,6.731656557
15177,37.72658946,36.51011038,12.95344279,23.94974071,39.4876645,22.13410183,35.01451219,7.670364789
15178,37.59919403,36.0583039,12.39423092,22.91556676,39.26893938,20.6123365,35.17459811,8.236379787
15179,37.01511043,35.88009632,12.07900658,23.016,39.48397143,19.61647308,35.19906271,8.874542467
15180,36.67807629,35.09770682,11.40325568,22.79640252,39.50187763,18.81674999,35.23681802,9.744160918
15181,36.64595672,34.01542521,11.32875986,22.58362734,39.56834937,18.4685419,35.37343184,10.98927768
15182,36.8633585,33.13861216,11.59416405,22.85486171,39.68124595,17.49101529,35.3785734,12.39612843
15183,36.76727327,32.70634923,12.09716661,23.0177031,39.83946425,16.69034883,35.44729225,13.83925316
15184,36.65156149,32.23771704,12.56510724,23.18569076,39.84324244,15.84176556,35.59856177,13.83732691
15185,36.42984008,32.31277642,12.49816627,22.12347315,39.68124595,15.13388992,35.99131806,13.89748063
15186,35.88324266,32.55970221,12.58007313,21.4623242,39.60593814,13.87218454,36.65130481,13.99439888
15187,34.89262891,33.20875547,12.24570325,20.66756609,39.76808369,13.48774851,37.18442168,13.93680135
15188,34.62448798,33.50663027,12.04572887,20.30028965,39.46919568,12.5276143,37.64770506,14.30293061
15189,34.92429573,35.04477136,11.80126095,20.22530534,39.66919208,11.6964952,38.51680651,15.42289208
15190,35.21665424,36.23390412,11.25028711,20.07215305,39.68942469,11.14906418,38.98730296,15.9064646
15191,35.0001792,37.17936116,11.20475899,19.83925966,39.89527411,10.30947681,38.57290406,16.52768635
15192,35.04302635,38.81159579,11.42537247,19.37065822,39.90879201,9.390817643,38.27357271,17.27942592
15193,35.24553872,39.9901956,11.77558967,18.88603632,39.98560781,8.465081216,38.02416495,17.35430874
15194,35.45083085,41.40309167,12.30828534,18.59613207,39.70048503,8.11091906,38.29360093,17.60512107
15195,35.62040224,42.61103256,12.64720048,18.70475448,39.63205894,8.308596031,38.02779363,19.11512239
15196,35.43733805,43.08376659,12.98439433,17.47523047,39.97631299,9.142932571,38.20813149,19.22007784
15197,35.67006588,42.92684009,13.61214752,16.85637209,40.04693087,9.587618682,38.62835187,19.62734093
15198,35.5674071,43.05438644,14.02517736,16.25167856,40.2011359,10.38947159,39.09798726,20.10212805
15199,35.14485225,43.53509297,14.50994473,16.52085422,40.15965338,11.56979516,39.39809945,20.81038664
15200,34.96683228,43.7758845,14.65125251,16.24009655,40.15231241,12.84061805,39.35082983,21.00619642
15201,35.09574105,43.90357143,14.66986244,15.40651499,40.19731334,14.65553274,39.38090258,21.27624177
15202,35.21438342,43.54726499,14.77943869,14.33873411,40.31412735,16.46676167,39.32081383,21.83238842
15203,35.81374038,43.07590473,14.93395165,13.88901609,40.39696543,17.76153687,39.3381964,22.02907896
15204,36.30985761,42.51890121,14.36397271,13.32811765,40.43843716,19.06649921,39.2809564,22.16022671
15205,36.61714921,42.01855057,14.50670245,13.10411966,40.43843716,20.17251834,39.35855932,22.29517472
15206,36.2021701,40.96081327,14.504,13.1610723,40.47607016,21.51777684,39.01010003,23.04894965
15207,35.93943706,39.93816981,14.78410606,12.88,40.43843716,23.03915137,39.10460392,23.28960489
15208,35.8701748,39.89503829,15.01844413,12.8270564,40.43843716,23.85606573,39.05228167,23.63306159
15209,35.66967025,38.67107157,15.29456269,12.89472202,40.35933637,24.65793892,39.05228167,23.68952241
15210,34.43216822,37.53023741,15.85156144,12.77242029,40.47607016,25.53827183,38.74593016,23.89829115
15211,33.47961768,37.20903976,16.13043037,12.38220659,40.40084672,26.07039087,38.41746936,23.73567779
15212,32.47662051,36.55148785,15.96628648,12.00282633,40.47607016,26.89236382,38.34663125,23.44735448
15213,31.14571791,36.5772607,16.38657988,11.65149947,40.43463703,28.55478384,38.20866499,22.64076606
15214,30.26700276,36.76966141,16.1594693,11.65728476,40.40084672,29.11553043,38.34201038,22.68193572
15215,29.664781,35.95357006,16.32099801,11.71297264,40.40084672,28.96196347,38.20517661,23.46987993
15216,29.12742982,35.55841256,16.7581345,11.78996183,40.35187629,29.28173547,38.22351779,24.32624788
15217,29.01664736,35.12668911,16.79747981,12.77585723,40.3483789,30.15910662,38.0236701,24.89431485
15218,28.57235027,34.59558353,17.0825703,12.68384547,40.31054889,30.81740599,37.72821035,24.97286079
15219,28.2495995,34.02736217,17.75915313,12.40447403,40.30712572,31.53083469,37.75201695,25.1599593
15220,27.6490891,33.80136991,17.74811314,12.98439433,40.38966759,31.64867138,37.65374372,24.98001761
15221,26.32321682,33.40117172,18.59554183,12.9442398,40.30712572,32.02637013,37.70447188,25.60970066
15222,25.27294332,33.7163253,18.42153175,12.83280047,40.26590816,31.83800697,37.68080169,25.83791694
15223,24.67116211,33.71985955,18.94828499,12.77156091,40.38625113,31.4981955,37.70447188,25.99757404
15224,23.77053235,33.88559954,19.21983309,12.4823485,40.30712572,31.1303592,37.72821035,26.88285818
15225,22.84120487,33.62257908,18.86875937,12.84159492,40.30712572,31.51128509,37.67751414,27.28493328
15226,21.86016505,33.33933557,18.41046311,13.05388708,40.38966759,31.42163942,37.70135276,27.72141411
15227,21.18680646,32.12687349,18.34929535,13.38692855,40.28023595,31.10587031,37.59539887,27.16207827
15228,20.78143325,32.12687349,18.02417221,13.89522393,40.2467056,32.00633937,37.81969857,26.71346746
15229,20.28483572,32.52110502,17.87409119,14.30468455,40.32999321,32.40639246,38.21761018,26.60377236
15230,20.4347829,32.71689472,17.07742931,14.31553226,40.03216707,32.43773112,38.56770048,26.6680561
15231,20.4380821,33.08026699,16.47770858,14.73864254,39.91114932,33.05162507,38.49269894,26.32893465
15232,19.56156231,33.51425726,15.97522081,14.43410184,39.6420278,32.79750332,38.39791411,25.97349788
15233,18.25814711,33.23900745,16.17236952,14.36582834,39.4269033,32.60142819,38.55440374,25.78628224
15234,16.91876686,33.16041785,16.21536062,13.98262922,39.28714314,32.31374692,38.40081332,25.09649856
15235,15.79358857,33.55858114,16.27703364,13.30515689,39.18419681,32.52341925,38.7723877,24.98786265
15236,14.64954006,33.61870813,16.39997073,12.9645745,38.8886838,32.66888526,39.04971191,25.77131925
15237,13.63056565,33.51276008,16.57685133,12.75976928,38.67865313,32.20993238,39.39125345,26.257014
15238,12.6299555,33.39478666,16.70903372,12.57259241,38.81494887,31.78477321,39.93930836,25.95556202
15239,11.58239215,33.54867413,17.08770974,12.27217992,38.99988923,30.85554265,40.36796036,24.96526227
15240,10.52144477,33.49029424,17.25018168,11.96108089,39.11065819,30.34833188,40.35362487,25.09955984
15241,9.58320197,33.44377012,17.20768015,12.02644819,38.77711903,29.87829607,40.14996927,25.35384152
15242,9.184682901,33.48341106,17.5000672,12.24659953,39.09381619,29.18808963,39.93243734,26.09191384
15243,9.20940389,34.12679698,18.11511281,12.3333564,39.08900285,28.35392319,40.0005456,26.6
15244,9.258309133,33.87074254,18.56972159,12.31197921,39.21551693,27.73227203,40.18541427,27.04585499
15245,9.234737896,33.58898486,18.58094852,12.69718961,39.21551693,27.29981333,40.4682054,26.96968372
15246,9.243393316,33.47493391,19.10782039,12.96844416,39.01464176,25.98134469,40.92481379,26.3095724
15247,9.828757806,32.80515179,19.60359967,13.6457419,39.01464176,25.42794683,40.96965511,25.73350812
15248,10.55715113,32.80304864,19.79851469,13.75184875,38.93546743,24.43840257,40.96965511,24.94723007
15249,11.09153479,32.82388301,19.6394004,13.35690982,38.85451758,22.90892857,40.96965511,24.58342596
15250,11.70453587,32.7993678,19.53565438,12.89362757,38.65574172,21.44010298,40.96965511,24.6566035
15251,11.60551869,33.61213114,19.91435904,12.50907638,38.53617936,20.01026617,40.96965511,23.87597286
15252,12.15316123,33.97885083,20.19923959,12.44574015,38.65420029,18.66153263,40.96965511,23.12738982
15253,12.82510039,34.76589869,20.60077047,12.05886894,38.57363576,17.65643679,41.01452387,22.90180919
15254,12.77401613,35.23712951,21.12922374,12.06120923,38.61146193,16.40427261,41.10415259,23.16383664
15255,13.39816823,34.8432072,21.36853163,12.18099766,38.41297947,15.02637681,41.76552684,22.73627586
15256,14.08452882,34.72329662,21.84638881,12.40245137,38.37389529,13.63608624,41.84665339,23.6373738
15257,13.9330881,35.33298244,21.69232122,12.31554465,38.41297947,11.62913858,42.13113395,24.34428919
15258,14.71873473,34.93058076,21.55563592,11.86275111,38.13386191,10.37799518,42.77597307,25.2699651
15259,14.99179722,35.03438951,21.59771247,12.13650625,38.01406056,9.565678648,43.04677419,26.09732185
15260,14.27154259,35.79679271,21.39822946,12.06120923,37.93494727,8.634357417,43.78114955,26.69326807
15261,14.00279972,37.17936116,21.63804058,12.57708138,37.89545281,7.409373523,45.17978521,27.24904989
15262,13.88122415,38.53373794,21.33746977,12.45694794,37.85575148,5.985716331,45.31503945,28.10017281
15263,13.76016977,39.13434502,20.84200835,13.09131009,37.77655569,4.673232714,45.33641856,29.06070887
15264,13.85272941,39.28383036,20.60373869,13.13817765,37.34141979,3.603633722,45.26497701,29.07651368
15265,14.1479542,36.94277174,20.49477592,12.96203441,37.14366487,3.168828175,45.01623316,29.42025969
15266,14.33796861,35.55153285,20.59589862,13.05857083,36.79012476,2.693827017,44.83981231,29.6557939
15267,14.64418738,34.62435212,20.45541337,13.128507,36.51629423,3.097766938,44.29214142,30.26912671
15268,14.80233711,33.62934052,20.17593814,13.00864451,36.5179259,2.982230038,44.16937654,30.07387704
15269,15.05525397,32.2759244,19.84408023,12.9645745,36.63585741,2.890923728,43.91432022,30.32874386
15270,15.11709602,30.76087697,19.73751757,12.78886015,36.63585741,3.196417995,43.57177876,31.1487384
15271,14.74874584,30.61197883,19.71685168,12.74599859,36.59710327,3.656761409,42.62056217,31.94833129
15272,14.87746215,30.17215352,20.06684031,12.50443761,36.40004308,4.633132849,42.38227101,32.34692047
15273,15.10142563,29.86837578,20.19186371,12.30127668,35.81899384,5.159603086,42.368358,32.08545889
15274,15.52422623,28.77620906,19.72758475,12.26003589,35.69625549,5.967876674,42.05842337,32.58382028
15275,15.6872983,27.53890746,18.91018096,12.0306196,35.65304991,6.384245609,41.46428478,32.53619277
15276,15.19912629,26.51965128,18.57461838,12.41180341,35.61023224,6.636649757,41.29478882,32.43072124
15277,15.43823617,26.01517957,18.40560784,11.63196974,35.60829476,6.803711928,41.26105689,31.74661683
15278,15.60311148,25.04058018,18.43863249,11.31615765,35.56330693,7.023480619,40.80559805,31.03127712
15279,15.86935663,23.43839175,17.63110887,11.39610319,35.6035387,7.439784943,40.56321644,30.74445901
15280,16.29561512,22.17062561,17.3047249,11.50510426,35.52435379,7.721504517,40.38722174,30.47141086
15281,16.19358885,21.0584573,16.75897658,11.97221851,35.56330693,8.120772377,40.18541427,30.47557868
15282,15.92803817,20.04494949,16.13597025,12.66305998,35.48544626,9.024343965,40.11421932,30.08534527
15283,15.76109032,18.2,15.56810072,12.83585478,35.13325035,10.41735475,40.02343154,29.35943869
15284,15.62480285,16.3468211,15.39511195,13.26963692,34.93269048,11.80909751,40.0109713,28.56790479
15285,15.35523676,14.29755783,15.50340556,13.31434595,34.77604509,13.50343364,40.16742242,28.45070066
15286,15.24599357,11.98674735,15.62169159,13.69941313,34.61769444,15.34696322,40.03169704,29.29849143
15287,15.88476301,10.12485575,15.79557406,14.2246614,35.01034727,16.32839392,40.01963118,29.57139374
15288,16.99127117,8.543074856,15.9048873,14.60752245,35.16871337,17.55169006,39.84965666,29.871158
15289,18.25986462,6.384245609,16.80569237,15.24043884,35.21064294,18.49814866,39.82730079,29.64960708
15290,19.60423954,5.006600443,17.40600356,15.55238065,35.24940896,19.70770408,39.87203933,29.4545627
15291,21.2246649,5.662649557,17.53122015,16.0300917,34.92981763,20.93007023,39.86102658,28.53171148
15292,21.55061614,6.275249158,17.75623924,16.24473035,34.96772912,22.36427151,39.82891492,27.23892039
15293,21.9926053,5.845767016,18.33219681,16.91283442,35.00542038,23.1544933,39.87341571,26.84380897
15294,21.91346618,5.442381832,18.50763994,17.58622916,35.00470368,24.40758571,39.87675814,27.47106813
15295,22.29011045,4.81632557,19.00942251,17.92218737,35.04477136,25.22363336,39.80828055,27.46655858
15296,23.09489156,4.989345448,19.30993361,18.25737418,35.20529869,26.69203447,39.79819574,27.48270962
15297,24.12982752,5.287182993,19.36482915,18.53633837,35.28822126,29.05671585,39.76394347,28.02826573
15298,24.74427029,5.093537867,19.28750891,19.09632844,35.36740284,30.46492646,40.07816363,28.37697433
15299,26.05198004,6.111958115,19.41270512,19.37672831,35.40626295,31.51024011,40.1966112,28.8434794
15300,27.08293396,7.262748791,19.33809008,19.99482333,35.6035387,32.69771857,40.44909888,29.14798655
15301,28.00139997,7.362456112,19.3621569,20.28506761,35.60230554,33.70609251,40.44991293,29.27134517
15302,28.77664497,7.594970968,19.38870104,20.52077192,35.56216056,34.47071801,40.88724867,29.185887
15303,29.34421374,7.919595949,19.66309843,20.70766119,35.64038159,35.29128708,40.99330053,29.43672373
15304,29.952672,7.987610406,20.46146818,21.00261317,35.60036764,35.91800885,41.18380264,29.44753491
15305,30.4026883,7.666070701,20.43601057,21.27778936,35.59966292,35.51486269,41.35094756,29.48776234
15306,31.01904654,7.185696904,20.58737011,21.76289981,35.67955964,35.30727834,41.31631271,29.44577769
15307,31.51730547,7.579057461,20.76399653,21.99310437,35.67955964,34.14627265,41.25391191,29.25264405
15308,32.3460964,7.675269376,21.29657249,22.27258764,35.67885648,33.66759867,41.06999683,30.48921016
15309,32.74942051,7.84899484,21.56988864,22.61859341,35.63897372,32.85940474,41.11368823,31.05496649
15310,33.5664299,8.074298979,21.8730724,22.85383259,35.60036764,32.03297901,41.06144391,32.15794819
15311,34.07782904,8.516788127,22.07827964,23.20624054,35.59966292,31.40082343,40.89127516,33.51860809
15312,34.43130297,9.059200848,22.5189641,23.3929904,35.63897372,30.77377065,40.80617443,34.35429988
15313,35.0079287,10.08559845,22.83948861,23.58397965,35.87655636,30.19916502,41.01330048,34.60818123
15314,35.49472434,10.83249039,23.27074593,24.00258253,36.0342486,28.59188025,41.22969338,34.55490425
15315,35.38818967,11.60281621,23.46239613,24.32263801,36.23217311,27.14267489,41.23767908,35.03510559
15316,36.01392175,13.39383739,23.74096207,24.25323731,36.23234621,25.42332158,41.16704702,35.32836685
15317,36.04716999,13.90357192,23.56821724,24.36006437,36.43022745,23.72814565,41.27112618,34.98171682
15318,36.20238666,14.48398619,23.66409195,24.3692672,36.3118872,21.94835684,41.3257994,34.74185119
15319,36.13367183,14.21219983,23.66581467,24.36199532,36.27252757,20.4384657,41.44378361,34.88840449
15320,35.96054727,14.29262187,23.38769454,24.35645951,36.47234042,18.71606796,41.58734346,34.88871909
15321,35.46228464,15.01176072,23.43611708,24.30438709,36.51148466,16.91209271,40.97401791,34.52217189
15322,35.24086719,15.87479008,23.45658117,23.91927758,36.47148058,15.35799362,41.17096997,33.4335008
15323,34.87680719,16.29792429,23.35649837,23.87741762,36.43229337,14.84010566,41.30355917,33.12763294
15324,34.71710956,17.18898996,23.32243692,23.95628686,36.51148466,14.29492553,40.72124242,32.53252994
15325,34.316853,17.80711948,23.2168463,24.15178138,36.47148058,12.98584337,39.45103618,31.55563975
15326,34.30771342,17.65776883,23.2168463,24.46181024,36.51148466,11.58658811,39.04649946,31.06945407
15327,34.73128849,17.25790625,23.1907623,24.83832007,36.47234042,10.48636448,38.96730938,30.09284938
15328,34.86034859,16.43502212,23.11579339,25.17790142,36.43151866,10.05071301,38.29863705,28.89605426
15329,35.18890461,16.84213383,22.99528021,25.17266962,36.43151866,9.457370459,37.68933133,27.44022857
15330,35.72049451,16.61907916,23.02533144,25.2882012,36.43151866,8.577511061,36.60914072,26.26614917
15331,35.24220197,16.95089567,22.84044973,25.41962077,36.43151866,8.175232841,35.82814179,25.59255142
15332,35.60560855,16.44084085,22.74461906,25.5714666,36.39159903,7.715003564,34.89703254,25.65411281
15333,35.59028002,16.82480835,22.72171965,25.70833079,36.43151866,7.19354822,34.16982154,24.97700446
15334,35.86680872,17.65643679,22.66478502,26.09299554,36.39159903,6.535706236,33.23631845,23.91206557
15335,36.34676107,18.9839174,22.44370736,26.42879642,36.35172183,5.828844139,32.27971351,23.58138656
15336,36.10588872,19.23434927,22.25237354,26.8721822,36.47148058,4.538419108,31.39448104,22.40062999
15337,36.38625587,20.44329836,22.22607478,27.2010741,36.39159903,3.808411742,30.79266822,21.67265115
15338,35.999464,21.90401899,21.72864947,27.31629257,36.35172183,3.508389944,30.24673999,20.72007568
15339,35.73787324,23.14291045,21.96171214,27.20153525,36.3523257,2.714123063,29.40389308,19.43232276
15340,35.64601251,24.1282679,21.95435702,26.94862906,36.43151866,2.623048608,29.32459664,17.70034124
