Frame,T1Right,T2Right,T3Right,T4Right,T5Right,T6Right,T7Right,T8Right
16208,23.59301998,11.89008057,18.52923139,22.12708747,20.66589693,15.96167009,3.473805982,24.42941833
16209,23.30414281,11.79461572,18.56068447,23.35334289,20.83568785,15.92705371,3.036935297,24.15184631
16210,22.79261916,11.95885212,18.82574748,24.32811707,20.84283589,15.8490883,3.137999363,23.70599789
16211,22.2439162,12.14632125,18.95391126,24.30070945,20.84283589,15.72732857,3.382789382,23.0394236
16212,21.91918977,12.03179255,19.28035352,23.56828377,21.47167362,16.27944176,3.516871337,22.84044973
16213,21.81277277,11.82462245,19.86871793,23.44681949,21.76289981,16.40713991,3.636552213,22.63577911
16214,21.77672886,11.59632769,20.17819179,22.97351797,21.71363443,16.11136642,3.591429799,22.67716525
16215,21.99139323,11.62657645,20.11460445,22.40650905,21.61694298,16.08955139,3.140496776,22.49290733
16216,21.43300782,11.89693608,19.88055211,22.34196482,21.62535549,16.25978106,2.856548967,22.68857122
16217,20.78799654,11.688449,20.70531371,22.5465208,21.64390944,16.07317069,2.744,22.74027546
16218,20.25559557,11.88599176,21.0855431,22.74041336,21.76556546,15.60270951,2.938266155,22.576961
16219,19.71088633,11.95885212,21.87414766,22.3978999,21.72605146,15.96196479,2.855450928,22.29341643
16220,18.83807039,11.59538115,22.47212389,22.20574772,21.61462172,16.46904685,2.802239105,22.09957538
16221,17.97329575,11.70922371,22.6158203,22.21471368,21.99802318,16.64943194,2.866959365,21.96984989
16222,17.52111047,11.65728476,23.17297322,22.32097059,22.0332781,16.830306,2.674549682,21.46144748
16223,17.42761028,11.64005498,23.23129476,22.43539204,22.14387572,17.22625903,2.208985287,21.25773572
16224,17.14048307,11.85508229,24.14639219,22.40741877,22.02160394,17.31713417,2.460178855,21.13360168
16225,17.35855478,11.72126956,25.58630133,22.5226542,22.12404014,17.40077791,2.469720632,20.79802606
16226,16.95505777,11.85508229,26.34578312,22.70535866,21.97862671,17.9784422,2.454435984,20.49477592
16227,16.8775676,11.87635769,26.41188217,22.84477428,21.97605825,17.8274485,2.190452008,20.27571237
16228,16.39232015,11.75146357,25.87642386,23.0389472,21.74646638,17.68394526,2.298730084,20.25040839
16229,16.31609757,11.91734736,24.90193503,23.15429014,21.80126822,18.49229894,2.382469307,20.3100196
16230,16.07697484,11.90694856,24.30716108,23.02696576,21.95228571,18.83099403,2.603247203,20.41697333
16231,15.53987387,11.95885212,23.91731089,22.81097981,21.92140725,18.78413969,2.585720789,20.48344971
16232,15.47880926,12.01079248,24.06110887,23.23088978,21.92140725,18.82574748,2.357992366,20.37946103
16233,15.89334855,11.94953924,23.89829115,23.37622724,21.96471061,19.45095329,2.240699891,20.56000934
16234,16.18467819,12.05301622,23.63014211,23.64745466,21.77773689,19.97724946,2.362642588,20.77894319
16235,15.95095884,11.94953924,23.49465301,23.72874038,21.77737689,20.40644918,2.302138137,21.34422938
16236,15.3149506,11.94953924,23.11558989,23.92779806,21.86296229,19.87652927,2.76279279,21.51449744
16237,15.02021891,11.9711707,22.91556676,23.6136801,22.05611026,20.15268756,2.703124118,21.17696107
16238,15.02408094,11.9711707,22.84058703,23.60517909,22.20094557,20.92647395,2.21536453,21.03163484
16239,14.94686054,11.92813145,22.24412767,23.60517909,22.13133887,21.73146364,2.479225686,20.84592008
16240,14.9725402,11.9711707,21.34121721,23.68078377,21.92526944,22.00479366,2.933993865,21.14428301
16241,15.33868521,11.89785863,20.61302113,23.60690611,21.65781448,21.92283777,3.005275362,21.30422831
16242,14.61009843,11.94953924,19.86390334,23.6860803,21.49845762,21.30923255,2.800559944,22.10191666
16243,13.59923998,11.89785863,19.9115243,24.11780289,21.49845762,20.57914284,2.494986974,23.22353151
16244,12.8016049,11.80325379,20.27640836,24.32605451,21.33430964,19.23565356,2.251172139,24.24049768
16245,12.5276143,11.85508229,19.83902256,25.00291823,21.13211774,17.88251079,2.431328855,24.51118145
16246,13.32376403,11.82462245,19.31675335,25.39592282,21.05972308,17.34780217,2.329223046,24.83175386
16247,12.7730341,11.80325379,18.66984906,25.20535054,20.9437754,17.30218761,2.825087609,25.37665195
16248,12.29681455,12.11478171,18.45877569,25.35514023,20.79862919,17.23135561,2.76279279,25.4730452
16249,11.72060067,11.90694856,18.62646204,25.5401751,20.78897708,16.63539359,3.10029676,25.39048893
16250,11.62172035,12.10481161,18.05294436,25.23569028,20.34249621,16.68198549,2.904451755,24.99363503
16251,12.07160503,12.12616609,16.80765159,25.16749904,20.33625177,16.66665749,2.853803077,24.62707843
16252,11.9711707,12.25107995,15.35268367,24.93201508,19.9657082,16.43053742,2.87951107,25.12478553
16253,12.07783822,12.376,14.98834534,24.67364067,20.16661003,16.55981642,2.780330916,25.25904195
16254,12.12293298,12.44926729,15.25524697,24.43987823,21.01440573,16.84371645,2.637356252,25.11105191
16255,11.94914558,12.42771097,16.21536062,24.33791182,21.53817077,17.22343706,2.75824872,25.58194989
16256,12.2363524,12.47945896,16.83822318,24.00160261,21.99032369,17.52370554,2.858195235,25.45851402
16257,12.66566003,12.55262204,16.85367426,23.75522376,22.69216464,17.26626306,2.856548967,25.44674753
16258,12.50920173,12.70792886,17.65776883,23.74426415,23.3305705,16.52303701,3.248482723,25.34580044
16259,12.50054975,13.04030674,17.82612914,23.51153181,23.41268853,15.90281686,3.75868062,25.02473273
16260,12.21429196,13.50912225,18.19043441,23.4480232,23.64718943,15.82512837,3.878581184,24.50983802
16261,12.59900441,14.1048871,18.50306439,23.29074941,24.02295569,16.55650205,3.822794789,23.92563546
16262,13.19046686,14.49199503,19.20146828,23.33480422,23.93041914,17.29031174,4.265200581,23.71393379
16263,13.92059079,14.72161078,20.02554049,23.34239611,23.84607305,18.14330863,3.92,23.62868223
16264,14.73342866,14.72161078,20.40683337,23.52673237,23.76208745,18.1541083,4.329781519,23.2952596
16265,15.00737312,14.87640817,20.11717674,23.64897968,23.62781954,18.74628753,4.404107174,22.93813593
16266,15.5447164,14.9462311,20.31688953,23.79070877,23.12583041,19.04699871,4.604616814,22.80912379
16267,15.75840398,15.16018364,21.42430022,23.76221942,22.7666001,18.99795357,4.742839656,22.53045015
16268,16.13422102,15.37381046,22.198756,23.70123507,22.04508834,19.02500586,4.339548364,22.0319971
16269,16.24781881,15.35717682,22.77389945,23.82258693,21.53846197,18.82816274,4.27841466,22.34870126
16270,15.96157185,15.32037597,23.30030729,23.84844012,20.46606557,18.86543506,4.197012271,21.82649839
16271,16.1594693,15.15873557,24.1726126,23.67184319,19.4565148,18.22789247,3.98545355,22.26589859
16272,16.31023433,14.89484206,23.98219206,23.46820965,18.73223019,17.86900243,4.038217429,22.66969642
16273,16.12430513,14.38197316,23.20455128,23.31389697,17.91308617,16.71841524,3.969290113,22.3978999
16274,15.91395463,13.62550315,23.26650055,23.34098541,16.82424917,15.46827049,3.75868062,23.07614526
16275,15.38869403,12.8016049,24.22231434,23.33292266,16.55792258,13.88912899,3.60667825,23.51633305
16276,15.10796558,12.29069241,25.1425033,23.17703277,15.83226074,13.42517516,3.119958974,23.78108425
16277,15.01520722,12.21493381,26.2185278,22.78704614,15.45376795,12.89824794,2.529935968,24.15418341
16278,14.94612619,12.42859413,26.8567733,22.66679122,14.94140449,12.26655681,1.913856839,23.99062484
16279,14.98510193,12.38625819,26.95386518,22.898728,14.8048792,11.96802674,2.13094533,23.44421123
16280,15.23899839,12.06549858,27.41461683,23.14162311,14.40158436,12.19013372,2.190452008,22.80073543
16281,15.94623968,12.02175362,27.80742577,22.71481772,14.30468455,12.33144923,2.084072935,22.02309915
16282,16.4742825,12.55012351,28.34579277,21.39551804,13.99025261,12.98451509,2.375878785,21.2689445
16283,16.35976528,13.21611864,29.35730233,20.43877257,13.78578514,13.96748224,2.585720789,21.17399915
16284,16.58375494,13.216,28.92431171,19.4300633,13.44618191,14.7241668,2.184717831,20.87207972
16285,16.66374076,13.216,27.89002402,18.51094379,12.6725909,15.05306666,2.469720632,20.85922952
16286,16.67117272,13.16011915,27.56935226,17.03173508,12.12875196,15.55973882,2.460178855,20.81581091
16287,17.48993951,13.10411966,27.48738765,16.78393899,11.92576505,16.38361328,2.676893722,20.60807609
16288,18.17111554,12.99212069,27.38405726,15.52321616,11.49296828,16.53432599,2.923285822,21.11207427
16289,18.3941034,12.99212069,27.43571395,14.86829002,10.93148114,17.20184734,3.342219622,21.31364708
16290,18.72352275,13.10411966,27.43571395,14.79502619,10.34197351,17.39654219,3.619264014,21.1706665
16291,18.97350742,13.10411966,27.48738765,13.78328263,9.650215334,17.38391901,3.822794789,21.6722894
16292,18.81641666,12.936,27.43571395,12.58555617,8.99109604,17.22625903,3.75868062,22.19988613
16293,18.93628221,12.88,27.43571395,10.39279135,8.336291742,16.75111554,4.209322986,22.86974455
16294,18.64808408,12.88109561,27.56935226,8.87030101,8.156991602,16.25447631,4.552906764,22.86556188
16295,17.93259557,13.04812017,27.04852173,8.978356197,8.20452558,15.92616765,5.015362001,22.31900356
16296,17.83342839,13.10411966,26.59646292,9.566826015,8.878781898,16.07824269,5.063898893,21.81011288
16297,17.72468561,12.992,25.50896815,10.8450763,9.185536457,16.73941074,5.735559258,21.16725925
16298,17.61616167,12.82412227,24.00722025,11.16101214,9.878406349,17.3831072,6.122467476,21.12632935
16299,17.61616167,12.88012174,22.18172653,12.27217992,10.65605105,17.49289776,7.191150117,20.33571204
16300,17.61963269,12.88012174,20.97482224,12.05912899,10.92746412,17.47343584,7.484960922,19.34951948
16301,17.61616167,12.93648484,20.07059062,12.08484671,10.93434955,17.14917141,7.720895285,18.45053408
16302,17.56026423,12.768,18.63125975,12.33526327,10.85201401,16.93016243,7.328301304,18.25780359
16303,17.5637463,12.93709086,17.59309319,12.55262204,10.69951775,16.89316832,7.027051729,17.96928223
16304,17.56026423,12.992,16.71653935,11.64813461,10.10237517,16.28666399,6.598739274,17.44047155
16305,17.5637463,12.992,16.80270645,11.36192941,10.19338452,15.54683453,6.419270987,16.85972052
16306,17.5637463,12.936,17.4895809,12.47304935,10.2018414,15.16607794,5.536075144,16.43435426
16307,17.5637463,12.992,17.9371418,13.61122596,10.30780365,15.37503431,4.530119645,16.52028474
16308,17.50786063,12.936,17.68296989,13.37978176,10.584,15.39276921,3.931981689,16.41755353
16309,17.50786063,13.16,17.70822363,12.8791478,10.47738899,15.17858281,3.300676294,16.63115149
16310,17.5115322,13.104,18.17965632,13.05484799,10.21796692,15.49085924,2.907689117,16.71109811
16311,17.5115322,13.04848068,19.49387268,12.92617809,9.814708962,15.57736409,2.900129652,17.09871761
16312,17.5115322,13.216,20.66179934,12.8741552,9.52362284,16.20636517,3.160405037,17.22562185
16313,17.56740618,13.272,21.44653781,13.12325082,9.179389086,16.58280941,3.528,17.54194972
16314,17.50786063,13.32847058,23.32485713,13.14807971,8.665355388,16.47770858,3.641722669,18.03721664
16315,17.39609152,13.16,22.55215325,13.04812017,7.946871586,16.70274516,3.420128653,18.20757996
16316,17.28078702,13.21611864,21.33188412,13.02346191,7.393908844,16.22125815,3.16783838,17.45565903
16317,16.76234447,13.216,20.80827681,12.92278112,7.413393285,15.71126882,2.869692666,17.515203
16318,16.25630905,13.16011915,20.40568078,12.8741552,6.675284563,14.85362393,3.30589776,17.37236979
16319,16.20036543,13.32847058,20.08175929,12.49854264,6.618669353,14.40768017,3.528444416,17.47029479
16320,16.20036543,13.49785879,19.90719267,12.45594091,6.110931844,14.40768017,3.028663071,17.66229702
16321,16.14442219,13.44104996,19.51734572,12.69027218,6.102715461,14.49199503,2.890923728,18.53735342
16322,16.14442219,13.10411966,18.73616396,12.73898457,5.44324609,14.48625942,2.816193175,19.13348813
16323,16.20036543,13.10411966,18.90984929,12.55262204,5.343233478,14.12277367,2.331241729,18.56245846
16324,16.14442219,13.10411966,19.13397983,12.70607792,5.188997591,14.23501935,2.237899015,17.78262343
16325,16.14442219,13.048,19.65025557,12.89909888,5.39027272,14.84834482,2.564408704,17.79514001
16326,15.91819085,13.04812017,19.73870918,12.97569667,5.962882524,15.01656472,2.52,18.08175744
16327,15.1209333,13.04812017,19.85000554,12.84306007,5.875731784,15.21191323,2.68391356,18.33185468
16328,14.67210687,13.048,20.44552254,13.02406388,5.987549749,15.32078536,2.539833065,18.06683592
16329,14.448,13.04812017,21.28663055,13.114167,6.104,15.33725399,2.418396163,17.83879099
16330,14.22411024,13.10411966,21.56261802,13.14175757,6.292217415,15.4320394,2.464,17.44469662
16331,13.60811523,13.16011915,22.54631216,13.05232546,6.748406627,15.32446932,2.525593792,16.78692825
16332,13.0490815,13.27211814,23.50192639,12.93648484,6.655524021,15.18632859,2.424224412,16.05599203
16333,12.82448907,13.44,24.28056935,13.12575971,6.837047316,15.19345122,2.5000096,15.36330173
16334,12.65612389,13.83381365,24.73964397,13.05232546,7.138627319,14.65210865,2.655132388,15.05348332
16335,12.488,14.17342189,25.96576947,12.57857734,7.321237054,14.28,2.737134268,14.92292304
16336,12.432,14.23292633,26.21069217,12.52448482,7.735503604,14.15482391,2.702543987,15.1365835
16337,12.376,14.18138498,28.27473218,12.43212613,8.724864698,13.98262922,2.510024701,15.3167934
16338,12.376,14.12799094,29.53276689,12.11633476,9.174775856,13.39910445,2.811735407,15.3933804
16339,12.32,14.02193482,30.87936683,12.10235018,9.567973244,12.7489507,3.069801297,15.06774675
16340,12.32,13.98890761,31.50969273,12.13043247,9.632162789,11.94638958,2.734268458,14.9587101
16341,12.32012727,13.92700973,32.45150474,12.02227533,9.721606452,11.74572467,2.624841329,14.84855602
16342,12.20915591,13.78840092,32.71689472,12.00674477,10.20322459,11.72581699,2.485542194,15.48194923
16343,11.78251179,13.4796083,32.81619113,11.99773045,10.41660213,11.93483372,2.745713751,16.17934881
16344,12.12513159,13.49681325,32.13155857,12.55761761,10.07081804,11.8239594,2.771858582,16.39423313
16345,12.03114093,13.3399946,31.80607741,13.46331311,9.8936327,11.87846994,2.970112456,16.29561512
16346,11.91958389,13.29407447,31.2606426,13.31352155,10.26649697,12.09833311,3.321040801,16.14238248
16347,11.91958389,13.20318022,31.2664605,13.43556594,10.73346319,12.82448907,3.572167969,15.80797773
16348,11.2461051,13.13817765,31.71424916,13.37474157,10.97728564,13.5062202,3.30589776,15.51290972
16349,10.23804981,13.08304307,32.18485209,13.20757358,11.70078425,13.5499172,3.088134712,14.58292042
16350,9.329337811,13.09298683,32.06507383,13.39184707,12.29668703,14.42899525,2.688,14.06748535
16351,9.15270277,13.08304307,31.71780875,13.02406388,13.07297181,14.64129612,2.632595677,13.97814294
16352,9.208552546,13.09298683,31.52208115,12.60808629,13.97724551,15.3280501,2.47985806,13.51271993
16353,9.264404136,13.10316237,32.19780862,12.42543971,14.73130001,15.89423644,2.25465208,13.30609965
16354,9.771157557,13.03790167,33.42768481,11.96802674,15.65638221,16.47009411,2.059094947,13.11165588
16355,10.02462568,13.09298683,34.31973147,11.69796974,16.2466607,17.00520015,2.30893915,12.99308616
16356,10.07455408,13.14807971,34.3963105,11.61362235,16.57637837,16.65197454,2.408,13.2202705
16357,9.882849791,13.14807971,34.39193394,11.45497761,17.08,16.89678786,1.901527807,13.66411475
16358,9.659472449,13.47134678,33.9360462,11.32529911,17.20512854,17.3231997,1.678132295,14.72970332
16359,9.995333311,13.15618668,33.89388145,11.29618697,17.11365864,17.40843566,2.059094947,15.0874019
16360,9.537771648,13.10088852,34.40301103,11.24652337,16.81501995,18.51060496,2.360650758,15.38003069
16361,9.725476646,13.10986194,35.17745096,11.17771784,17.22589493,19.147906,2.330569029,15.34287587
16362,9.670990849,13.15618668,35.45932205,10.97657141,17.42176111,19.17564622,2.265751972,15.54350591
16363,9.430639427,13.10088852,36.09459572,10.81510647,17.4041117,19.50858683,2.336616357,15.77431634
16364,8.978356197,13.10088852,36.56109583,10.50130659,17.78976425,20.15315439,2.813965174,16.33329067
16365,8.553346947,13.09214849,36.12625062,10.42171886,18.22823656,20.78897708,3.262450613,17.07779658
16366,8.255015445,13.10088852,35.0968133,10.4684058,18.56043103,21.3594307,3.315370266,17.93443169
16367,7.568291749,13.10088852,34.28924403,10.42337373,18.85678912,21.25124373,3.018810362,18.42970125
16368,7.347959717,13.15618668,33.43912822,10.81322154,18.65270811,20.88679889,2.956884847,18.98763387
16369,7.347959717,13.14748341,32.41393972,10.85909167,18.88827785,20.69940598,3.261969957,19.06929511
16370,7.273104427,13.14748341,31.80583091,10.82003475,19.21975151,20.92520012,3.294018822,19.81680095
16371,7.319095026,13.14748341,31.7685389,10.91468589,19.1974665,20.91733061,2.89038129,19.5404696
16372,7.365650005,13.10088852,31.67368119,11.04918459,19.71772644,21.60889002,2.469720632,18.99993432
16373,7.421003706,13.10088852,31.86124417,11.08531281,19.81893721,22.49562589,2.547230653,18.87931016
16374,7.531739772,13.10088852,32.30015728,11.23703876,19.8376789,23.44875877,2.934528241,18.90321454
16375,7.65972741,13.10088852,32.92695236,11.31047514,19.51051573,23.47649309,3.060081045,19.10396315
16376,7.945095594,13.10986194,33.36190306,11.18038282,19.24380337,23.74327357,3.046729394,18.95159476
16377,8.294997046,12.64224031,33.82789382,11.05982278,19.30969,24.27126828,3.026073363,19.27612409
16378,8.810706215,12.10662496,34.26284845,10.85013548,19.26009263,24.41754124,3.010488332,18.95556573
16379,9.391485505,11.6743548,34.90040229,10.61225857,19.36337161,24.81255037,2.923285822,18.42910568
16380,10.28358848,11.05131304,35.06449737,10.53336034,19.34230596,23.9660373,2.936130787,18.38617394
16381,11.25948205,10.89225193,35.16483425,10.53425346,19.47769843,23.42146024,3.106359928,18.32809079
16382,13.0387435,11.03555273,34.82434643,10.41795681,19.35859334,23.0454799,2.345323858,18.56043103
16383,14.16977064,10.97828548,34.5942238,10.30034718,19.40163622,23.0454799,2.267827154,19.04
16384,14.92849088,10.69966429,34.58810431,10.1522301,19.32073042,22.56529016,2.078799654,19.43401719
16385,16.18438754,10.36968196,35.18765693,10.19892073,19.29401151,22.63986572,1.986224559,18.70433533
16386,16.730041,9.612771505,36.26366468,10.20445393,19.58751602,23.57008002,2.108755083,19.10264987
16387,17.69183495,8.585368018,36.89142122,10.36242134,19.61135671,23.86631702,2.486803571,19.482367
16388,19.26701139,7.83539865,37.2484622,10.44140987,19.58463398,23.74168857,3.411866351,20.22840617
16389,20.11826792,7.50170114,37.31777142,10.39912612,19.59976,23.07322327,3.94551695,19.9424484
16390,20.68371959,6.520093251,36.79945739,10.39912612,19.71398854,23.54665157,4.083394666,19.91349291
16391,20.90068248,5.600279993,35.83934374,10.44140987,19.69576604,23.71446276,3.96494237,19.96877082
16392,21.16251781,4.768885824,34.21302115,10.39912612,19.87368914,23.59521307,3.709550916,19.67457811
16393,20.83711765,4.287201418,33.09277818,10.39399827,20.22003284,22.73627586,3.833035351,19.6019999
16394,21.89048524,4.678598081,32.23187987,10.35697253,20.65937076,22.176,4.101784977,20.45686975
16395,22.68995337,5.737199317,30.74420401,10.35697253,20.43662438,21.91668588,4.704333322,20.99066459
16396,23.0034613,6.666117311,28.90234814,10.35697253,20.44375856,21.8922759,4.321081346,21.12744263
16397,22.90119298,7.672204377,27.34830393,10.35697253,20.17034179,22.04700869,3.91199182,22.13594362
16398,22.1381394,8.603794512,25.72058724,10.39399827,20.20040396,22.49980764,3.648175434,22.23376315
16399,21.90065424,9.346465428,24.39364114,10.39912612,20.09307781,22.83179818,3.668748015,22.53984348
16400,21.75518917,9.923225282,22.67502168,10.39399827,20.04713965,22.90591679,3.488220177,22.54631216
16401,21.91668588,10.37225221,21.96171214,10.44140987,19.79083101,21.8553587,3.339873051,22.76969916
16402,22.36812732,10.22042191,21.60707588,10.39912612,19.62662192,21.60359229,3.258122159,23.06561077
16403,22.13013439,9.757668574,21.62535549,10.4360023,19.43982551,20.08714614,2.833400784,23.41744307
16404,21.77564878,9.154758326,21.67923393,10.4360023,19.43982551,19.77973589,2.860936909,23.02308407
16405,21.90401899,8.369705371,21.02499845,10.4360023,19.45038899,18.28380704,3.065712315,22.77933801
16406,22.07408906,7.427761978,19.34173849,10.39912612,19.51927376,16.25505509,2.855450928,22.6323153
16407,22.34196482,6.098603119,18.5447955,10.4360023,19.45337153,14.95462149,2.285047045,21.70525614
16408,21.96870793,5.901560472,18.17197843,10.4360023,19.23222962,14.80540874,2.090833327,21.01642025
16409,21.59626042,5.845767016,18.87299701,10.47304808,19.0755433,13.95288071,2.178968563,20.7855827
16410,21.52863173,5.115654406,19.49781362,10.47304808,19.06641697,12.93878758,2.583900927,20.71341517
16411,21.74776421,4.458950549,19.41100884,10.47304808,19.04,11.7473265,2.565020078,20.38838414
16412,21.54195609,4.107515064,19.21975151,10.4360023,19.11011795,9.962965021,2.144149249,20.21592244
16413,21.78176852,3.830989428,19.58759608,10.47304808,19.08055681,8.676205622,2.072756619,20.19209667
16414,21.89836304,4.320718459,19.41609724,10.51503457,18.9516775,7.513188404,2.464636281,20.20110254
16415,21.86224508,4.792827975,19.18643688,10.4360023,18.74829486,7.089033785,2.464636281,20.2921778
16416,22.15909457,4.889989775,18.43863249,10.47304808,18.61930525,6.487546223,2.553992952,20.07152809
16417,22.20426482,4.912703533,19.24592175,10.47304808,18.66690933,6.443894475,2.578433633,20.02867225
16418,22.02195995,5.330599966,19.08885497,10.47813724,18.38242117,5.065137313,2.591172707,20.21413842
16419,21.87773151,5.914830175,19.12192961,10.47813724,18.429446,3.627486182,2.535507839,20.57396102
16420,22.02195995,6.646093589,19.62158811,10.36242134,18.53633837,2.412553834,2.424224412,20.68349216
16421,22.11829867,7.756758086,20.51840306,10.4360023,18.48033939,2.833954128,2.128736715,20.71583742
16422,21.94242648,8.539219636,21.3241647,10.44140987,18.54623283,2.860936909,2.108011385,21.09624877
16423,21.97384627,8.200702409,21.49772825,10.32011783,18.443139,0,1.757543741,21.24969421
16424,22.2620955,8.985862674,21.69860899,10.1522301,18.29032356,2.76279279,1.585897853,21.43973731
16425,22.55138843,9.634116047,21.86511377,10.11493945,18.10498274,4.949905858,1.92854764,21.5536718
16426,22.80087297,10.3767864,22.54512985,9.998783926,17.94142469,5.159603086,2.581472448,22.16652323
16427,23.83318158,10.69658637,22.97843163,9.882849791,17.94605606,6.340624575,3.205724879,21.92577004
16428,24.74224242,11.05485956,22.74248183,9.956825197,17.84213081,7.000895943,3.224744331,21.59030597
16429,25.02172496,11.41768453,22.08900106,9.919748384,17.75871166,7.63347994,2.943065069,20.99424988
16430,24.72772565,11.34273054,22.10191666,9.882849791,17.87663503,7.940357675,2.516886966,20.84072935
16431,24.29683765,11.39500241,21.49889523,9.956825197,17.90222869,7.735503604,3.665755038,20.86569318
16432,23.45297116,11.73771221,20.44375856,9.925121259,18.20232601,7.022364274,3.24461893,20.85945503
16433,22.77224697,11.16761317,20.02867225,9.96186328,18.50018292,6.302177402,2.504396135,21.12209838
16434,22.0418874,11.17154385,19.20024333,9.925121259,18.81149946,4.610402152,1.680933074,20.86546774
16435,21.16807407,11.20475899,17.96352215,9.998783926,19.14323776,3.10029676,1.851390829,20.91208263
16436,20.40898469,11.2448502,16.70903372,9.919748384,19.48284989,2.910384167,2.019108714,20.61667209
16437,19.52602038,11.47139189,15.26695988,9.919748384,19.39613982,4.109804862,2.362642588,20.4807703
16438,18.81608333,11.87846994,14.56107688,9.919748384,19.50609505,5.312626469,2.520622145,20.18526195
16439,18.6581714,13.03790167,15.06410409,9.956825197,19.50609505,7.278492152,2.54230132,19.89395566
16440,18.33553228,13.104,14.69133078,9.956825197,19.81838339,8.51144735,2.653360134,19.96123122
16441,18.43242361,13.03441353,14.00369551,9.998783926,19.99356857,10.20399294,3.123976953,20.01167659
16442,19.40947398,13.73827355,13.70730842,10.110598,20.9437754,11.42454901,2.67982089,19.78132129
16443,19.58567476,14.34518456,14.59066003,10.17737412,21.96492477,11.43607205,2.766762729,19.69417376
16444,19.29401151,14.33829669,15.42695822,10.09756248,22.94278379,10.82554017,2.693827017,19.59743983
16445,19.63013683,14.04472855,15.99101548,10.37739081,23.98114593,10.82249805,2.318427053,19.7939999
16446,19.96971307,13.93950128,16.07521919,10.57332795,25.34283078,10.79580659,2.25256476,19.74156873
16447,20.46974274,13.4504959,17.28160363,10.65251895,25.80312043,10.29547473,2.25743217,19.84645056
16448,21.13872049,12.60348396,18.29083793,10.81206141,26.69955266,9.436290797,2.2877902,19.69680096
16449,22.24321128,12.5860545,19.8111823,10.65193015,27.13504833,9.200546071,2.267827154,19.82059858
16450,22.45606983,12.86355472,20.63126947,10.57332795,27.66490687,8.833811408,2.373237451,20.27269612
16451,22.44370736,12.18099766,20.89708114,10.73112557,27.8563274,8.017979795,2.21536453,20.65177958
16452,22.49053703,11.67072783,21.4585979,10.85100253,27.73374205,6.811312942,1.95599591,21.11497061
16453,22.54026087,11.44374764,22.00229952,10.96928366,27.23719339,6.295207066,2.178248838,21.01283874
16454,22.36812732,11.51940554,22.12198472,11.04790731,26.52792762,6.031384584,1.967186824,21.44829243
16455,22.86782473,10.92114866,23.24431767,11.04961031,26.49314961,7.561659077,1.823227907,21.81126315
16456,22.41994112,10.31388656,24.01570953,11.37296443,26.10741381,7.862766943,1.96,22.33901699
16457,21.30062159,9.253735246,23.94234141,11.53831045,26.07075173,8.072745258,2.016,22.51011932
16458,20.67727487,8.890077165,23.08592783,11.78464085,25.75147685,8.585368018,2.218900629,22.83179818
16459,20.36252715,9.403498923,22.86899036,11.86367633,24.85346624,9.962965021,2.146342004,23.21427974
16460,20.35081915,9.116139534,23.53979167,11.94796451,24.34428919,10.82554017,2.072756619,22.83756625
16461,19.97638606,9.141045892,23.39815104,12.08873856,23.928781,10.96184802,2.464636281,22.35213887
16462,19.97913311,9.241357476,22.95405777,12.23532721,23.55370918,10.36968196,2.54230132,21.76102645
16463,19.75943157,9.291613423,22.74572206,12.23532721,22.73468962,9.042396143,3.137999363,21.9011554
16464,18.87631998,9.341934703,23.54931506,11.96684754,21.84897252,7.959292431,3.024518474,21.80730887
16465,18.52483047,9.469300291,24.77485822,12.1246143,21.70792887,8.450620806,3.028663071,21.79206021
16466,18.54310438,9.469300291,25.59298029,12.04572887,21.55789081,7.638408211,3.160405037,21.36588982
16467,18.36057167,9.368081981,25.87224242,12.04572887,21.39317274,7.272457631,3.086103044,21.14873197
16468,18.45945525,9.524116757,26.208,11.71056275,21.00126929,8.20605435,3.010488332,21.18813857
16469,18.58398622,9.473108043,26.77643382,11.48341413,21.39229319,9.963751904,2.893092463,20.91508164
16470,18.89193013,9.496417851,26.9616593,11.48341413,21.58384136,12.03895809,2.976967585,20.66301353
16471,19.07044625,9.524116757,26.66076428,11.43949929,21.37007253,14.2580223,2.464636281,20.48597569
16472,19.29848077,9.575181252,26.54547675,11.49296828,20.74344619,15.95606969,2.426164051,20.38192297
16473,19.09296164,9.575181252,26.68986085,11.33581651,19.85308601,17.86821267,2.674549682,19.97819131
16474,18.99027625,9.575181252,26.31767649,11.20349945,19.26473254,18.46378683,3.134499641,19.48284989
16475,19.25626589,9.524116757,26.16165132,10.86298964,19.01074223,18.5950359,3.15295417,19.25007636
16476,19.12291359,9.552391952,26.397155,10.81249647,18.34835535,19.01832884,3.082035691,18.75799392
16477,18.35339663,9.552391952,27.23333604,10.72688734,17.51860451,18.70810733,3.063665778,18.08461888
16478,18.38199467,9.501204976,27.54482833,10.75214583,16.87245708,18.90686394,3.132998564,17.91527438
16479,18.51094379,9.501204976,27.92250075,10.62289151,16.63916344,18.42127639,3.390197634,17.62719535
16480,18.1868999,9.501204976,28.74278762,10.73696866,16.56322481,18.15263992,3.261969957,17.38608363
16481,16.8593485,9.501204976,29.54508203,10.97214218,17.03035408,18.21033553,3.652041621,16.968
16482,15.75551814,9.450072592,30.03814109,10.93019012,17.2132377,17.73821547,3.681121568,16.52142367
